clinic_name,category,rating_band,address,phone,specialty,google_place_name,google_rating,google_review_count,open_in_google_maps,latitude,longitude,match_status,review_priority,match_confidence,postal_code,google_postal_code,google_formatted_address,match_notes
PARKWAY SHENTON MEDICAL CLINIC (METROPOLIS),GP,<4.0 / no rating,9 NORTH BUONA VISTA DRIVE #01-03 THE METROPOLIS (TOWER 1) SINGAPORE 138588,63341165,,"Parkway Shenton Medical Clinic, Metropolis",3,17,https://maps.google.com/?cid=7892690708537730960&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,1.3065613999999999,103.7913233,matched,low,1.0,138588,138588,"9 North Buona Vista Drive, #01-03, Tower 1 The Metropolis, Singapore 138588",postal code matches; clinic name closely matches; address closely matches
CENTRAL 24-HR CLINIC (CHOA CHU KANG),GP,<4.0 / no rating,304 CHOA CHU KANG AVE 4 #01-651 SINGAPORE 680304,6277 9261,,Central 24-HR Clinic (Choa Chu Kang / CCK) - CHAS | GP Clinic | 24 小时 诊所,3.5,536,https://maps.google.com/?cid=12319507113484091550&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,1.3847155,103.74311859999999,matched,low,0.898,680304,680304,"304 Choa Chu Kang Ave 4, #01-651, Singapore 680304",postal code matches; clinic name partially matches; address closely matches
BETHESDA MEDICAL @ MARGARET,GP,<4.0 / no rating,38 MARGARET DRIVE #02-01/02/03 SINGAPORE 141038,6322 3886,,Bethesda Medical @ Margaret,3.8,45,https://maps.google.com/?cid=5902105732723859034&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,1.2977516,103.8043441,matched,low,0.991,141038,141038,"38 Margaret Dr, #2-3 Margaret Market, Singapore 141038",postal code matches; clinic name closely matches; address partially matches
HEALTHCARE FAMILY CLINIC & SURGERY,GP,<4.0 / no rating,403 SIN MING AVENUE #1 -311 SINGAPORE 570403,64542373,,Healthcare Family Clinic & Surgery,2.4,49,https://maps.google.com/?cid=4491948276350362234&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,1.3628574999999998,103.8332014,matched,low,1.0,570403,570403,"403 Sin Ming Ave, #01-311, Singapore 570403",postal code matches; clinic name closely matches; address closely matches
WEST COAST CLINIC & SURGERY (CLEMENTI WEST) PTE LTD,GP,<4.0 / no rating,722 CLEMENTI WEST ST 72 #01-162 SINGAPORE 120722,6777 0183,,Union Clinic & Surgery,2.2,35,https://maps.google.com/?cid=9774531420331139792&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,1.3029164,103.7639627,address_only,medium,0.66,120722,120722,"722 Clementi West Street 2, #01-168, Singapore 120722",postal code matches; clinic name differs; address closely matches
MINMED CLINIC (RIVER VALLEY),GP,<4.0 / no rating,1 KIM SENG PROMENADE #B2-128 GREAT WORLD SINGAPORE 237994,65130123,,Minmed Clinic (River Valley),3.6,97,https://maps.google.com/?cid=3048254392172745565&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,1.293984,103.832088,matched,low,1.0,237994,237994,"1 Kim Seng Promenade, B2-128 Great World City, Singapore 237994",postal code matches; clinic name closely matches; address closely matches
HEALTHWAY MEDICAL (BUKIT PANJANG PLAZA),GP,<4.0 / no rating,1 JELEBU ROAD #01-62 BUKIT PANJANG PLAZA SINGAPORE 677743,6016 5035,,Healthway Medical (Bukit Panjang),3.9,40,https://maps.google.com/?cid=17496798532177436699&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,1.3806159,103.7642132,matched,low,0.905,677743,677743,"1 Jelebu Road, Bukit Panjang Rd, #01-62, Singapore 677743",postal code matches; clinic name closely matches; address closely matches
MINMED CLINIC (FARRER PARK),GP,<4.0 / no rating,180 KITCHENER ROAD #01-17 CITY SQUARE MALL SINGAPORE 208539,63550123,,Minmed Clinic (Farrer Park),3.8,154,https://maps.google.com/?cid=3414969644929775879&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,1.3114974,103.8568275,matched,low,1.0,208539,208539,"180 Kitchener Rd, #01-17 City Square Mall, Singapore 208539",postal code matches; clinic name closely matches; address closely matches
PROCROSS MEDICAL CLINIC (HOUGANG),GP,<4.0 / no rating,449 HOUGANG AVE 10 #B1-509 SINGAPORE 530449,62199648,,Procross Medical Centre (Hougang),2.7,26,https://maps.google.com/?cid=16910309409080980982&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,1.3788383,103.895044,matched,low,0.899,530449,530449,"449 Hougang Ave 10, Singapore 530449",postal code matches; clinic name closely matches; address closely matches
S G CLINIC FAMILY PRACTICE,GP,<4.0 / no rating,84 SERANGOON GARDEN WAY SINGAPORE 555980,63821988,,S G Clinic Family Practice,2.6,65,https://maps.google.com/?cid=972162112533393704&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,1.3643140000000002,103.8649485,matched,low,1.0,555980,555980,"84 Serangoon Garden Wy, Singapore 555980",postal code matches; clinic name closely matches; address closely matches
MINMED CLINIC (NOVENA),GP,<4.0 / no rating,101 THOMSON ROAD #02-08 UNITED SQUARE SINGAPORE 307591,63530123,,Minmed Clinic (Novena),3.4,84,https://maps.google.com/?cid=16783863646702707833&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,1.3175576999999998,103.84364149999999,matched,low,1.0,307591,307591,"101 Thomson Rd, #02-08A United Square, Singapore 307591",postal code matches; clinic name closely matches; address closely matches
LOH AND LOH CLINIC (HAIG ROAD) PTE LTD,GP,<4.0 / no rating,10 HAIG ROAD #01-359 SINGAPORE 430010,6513 3700,,SIA Family Clinic & Surgery,3.8,17,https://maps.google.com/?cid=1871927956053532974&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,1.3147974999999998,103.895776,address_only,medium,0.558,430010,430010,"10 Haig Rd, #01-367 Haig View, Singapore 430010",postal code matches; clinic name differs; address closely matches
SHENTON FAMILY MEDICAL CLINIC (BEDOK RESERVOIR),GP,<4.0 / no rating,744 BEDOK RESERVOIR ROAD #01-3065 SINGAPORE 470744,64435936,,"Parkway Shenton Family Medical Clinic, Bedok Reservoir",2.7,69,https://maps.google.com/?cid=12149574895892623947&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,1.3374943,103.92188220000001,matched,low,0.995,470744,470744,"744 Bedok Reservoir Rd, #01-3065, Singapore 470744",postal code matches; clinic name closely matches; address closely matches
HMI ONECARE PTE. LTD. (HMI ONECARE CLINIC BEO CRESCENT),GP,<4.0 / no rating,40 BEO CRESCENT #01-02 SINGAPORE 160040,6275 0269,,HMI OneCare Clinic Beo Crescent,3.3,37,https://maps.google.com/?cid=13348738110736441603&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,1.2889633,103.8277779,matched,low,0.836,160040,160040,"40 Beo Cres, #01-02, Singapore 160040",postal code matches; clinic name partially matches; address closely matches
CLIFFORD DISPENSARY PTE LTD - SHAW HOUSE,GP,<4.0 / no rating,350 ORCHARD ROAD #15-03 SHAW HOUSE SINGAPORE 238868,67374341,,Clifford Dispensary,2.9,57,https://maps.google.com/?cid=18418548359281644453&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,1.30582,103.8313158,matched,low,0.789,238868,238868,"350 Orchard Rd, #15-03 Shaw House, Singapore 238868",postal code matches; clinic name partially matches; address closely matches
FAITH MEDICAL NORTHPOINT,GP,<4.0 / no rating,1 NORTHPOINT DRIVE #B1-176 NORTHPOINT CITY SINGAPORE 768019,63224211,,FAITH Medical (Northpoint) Clinic,3.7,39,https://maps.google.com/?cid=16786477351608167812&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,1.4180857999999998,103.84103119999999,needs_review,high,0.563,768019,768698,"598 Yishun Ring Rd, #01-11 Wisteria Mall, Singapore 768698",postal code differs; clinic name closely matches; address differs
MINMED CLINIC (HOLLAND VILLAGE),GP,<4.0 / no rating,7 HOLLAND VILLAGE WAY #03-05 ONE HOLLAND VILLAGE SINGAPORE 275748,63200123,,Minmed Clinic (Holland Village),3.5,96,https://maps.google.com/?cid=12966768147082925858&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,1.311563,103.7939948,matched,low,1.0,275748,275748,"7 Holland Vlg Wy, #03-05, One, Singapore 275748",postal code matches; clinic name closely matches; address closely matches
THYE HUA KWAN FAMILY CLINIC,GP,<4.0 / no rating,17 ANG MO KIO AVE 9 #01-06 SINGAPORE 569766,64551009,,"Thye Hua Kwan Family Clinic (CHAS, HSG accredited, On-site X-ray Service)",3.9,15,https://maps.google.com/?cid=3419483599389862771&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,1.3839732,103.84051559999999,address_only,medium,0.779,569766,569766,"17 Ang Mo Kio Ave 9, #01-06, Singapore 569766",postal code matches; clinic name differs; address closely matches
HEALTHWAY MEDICAL (106 HOUGANG),GP,<4.0 / no rating,106 HOUGANG AVE 1 #01-1225 SINGAPORE 530106,676284 3022,,Healthway Medical (Lor Ah Soo),3.9,266,https://maps.google.com/?cid=11610387366001729672&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,1.3528669,103.88963079999999,needs_review,high,0.515,530106,530108,"108 Hougang Ave 1, #01-1299, Singapore 530108",postal code differs; clinic name partially matches; address closely matches
PINNACLE FAMILY CLINIC (CLEMENTI),GP,<4.0 / no rating,209A CLEMENTI AVE 6 #01-06 SINGAPORE 121209,65138718,,Pinnacle Family Clinic (Clementi),3.1,22,https://maps.google.com/?cid=5156223777604347673&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,1.3220832999999999,103.7638219,matched,low,1.0,121209,121209,"209A Clementi Ave 6, #01-06, Singapore 121209",postal code matches; clinic name closely matches; address closely matches
BRIDGEPOINT HEALTH (THE WOODGROVE CLINIC),GP,<4.0 / no rating,30 WOODLANDS AVE 1 #02-05A SINGAPORE 739065,63668831,,Bridgepoint Health (The Woodgrove Clinic),3.2,112,https://maps.google.com/?cid=2814612232208985884&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,1.4292977,103.7811477,matched,low,1.0,739065,739065,"30 Woodlands Ave 1, #02-05A, Singapore 739065",postal code matches; clinic name closely matches; address closely matches
MINMED CLINIC (WOODGROVE),GP,<4.0 / no rating,30 WOODLANDS AVE 1 #01-21 THE WOODGROVE SINGAPORE 739065,63320123,,Minmed Clinic (Woodgrove),3.5,66,https://maps.google.com/?cid=17193031473157530453&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,1.4292966999999999,103.78115779999999,matched,low,1.0,739065,739065,"30 Woodlands Ave 1, #01-21 The Woodgrove, Singapore 739065",postal code matches; clinic name closely matches; address closely matches
TAI SENG CLINIC,GP,<4.0 / no rating,11 IRVING PLACE #01-10 TAISENG POINT SINGAPORE 369551,63844727,,Tai Seng Clinic,2.5,68,https://maps.google.com/?cid=9548175067114198152&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,1.3364087999999998,103.8871556,matched,low,1.0,369551,369551,"11 Irving Place, #01-09/10, Tai Seng Point, Singapore 369551",postal code matches; clinic name closely matches; address closely matches
PINNACLE FAMILY CLINIC (TAMPINES NORTH),GP,<4.0 / no rating,Blk 633 Tampines Drive 3 #02-06 Singapore 520633,6513 7189,,Pinnacle Family Clinic (Tampines North),3.7,78,https://maps.google.com/?cid=5501701893899672375&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,1.3657377,103.9414527,matched,low,1.0,520633,520633,"633 Tampines North Dr 2, #02-06, Singapore 520633",postal code matches; clinic name closely matches; address closely matches
NORTHEAST MEDICAL GROUP (PUNGGOL),GP,<4.0 / no rating,653A PUNGGOL DRIVE #01-05 SINGAPORE 821653,63203773,,Northeast Medical Group - Punggol Clinic (Member of Bridgepoint Health),3.4,33,https://maps.google.com/?cid=7261156307866475620&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,1.3983961,103.9193287,matched,low,0.814,821653,821653,"653A Punggol Dr., #01-05, Singapore 821653",postal code matches; clinic name differs; address closely matches
MINMED CLINIC (TENGAH),GP,<4.0 / no rating,BLK 126A TENGAH DRIVE #01-315 PLANTATION VILLAGE RETAIL STREET SINGAPORE 691126,69200123,,Minmed Clinic (Tengah),3.3,145,https://maps.google.com/?cid=11218349550078918282&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,1.3592836,103.73595069999999,matched,low,0.971,691126,691126,"126A Tengah Dr, #01-315, Singapore 691126",postal code matches; clinic name closely matches; address partially matches
F K LIM FAMILY CLINIC,GP,<4.0 / no rating,267 TAMPINES STREET 21 #01-43 SINGAPORE 520267,67860201,,F K Lim Family Clinic,3.8,45,https://maps.google.com/?cid=11163200989333077930&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,1.3507727999999999,103.9491046,matched,low,1.0,520267,520267,"267 Tampines St. 21, Singapore 520267",postal code matches; clinic name closely matches; address closely matches
CLIFFORD DISPENSARY PTE LTD,GP,<4.0 / no rating,50 AIRPORT BOULEVARD #03-50A DNATA BUILDING SINGAPORE 819658,65460923,,Clifford Dispensary Pte Ltd,1,1,https://maps.google.com/?cid=6471105142358594704&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,1.3482565,103.985541,matched,low,1.0,819658,819658,"50 Airport Blvd., #03-50A, Singapore 819658",postal code matches; clinic name closely matches; address closely matches
BRIDGEPOINT HEALTH (JALAN LEBAN),GP,<4.0 / no rating,12 JALAN LEBAN SINGAPORE 577552,64563200,,Bridgepoint Health (Jalan Leban Clinic),3.2,81,https://maps.google.com/?cid=12951234849161557438&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,1.3715532,103.8291843,matched,low,0.978,577552,577552,"12 Jln Leban, Singapore 577552",postal code matches; clinic name closely matches; address closely matches
PARKWAY SHENTON MEDICAL CLINIC (PASIR RIS),GP,<4.0 / no rating,7 PASIR RIS CENTRAL PASIR RIS MALL #B2-40 SINGAPORE 519612,69083506,,"Parkway Shenton Medical Clinic, Pasir Ris Mall",3,42,https://maps.google.com/?cid=11463422902031179767&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,1.3733053,103.9489296,matched,low,0.951,519612,519612,"7 Pasir Ris Central, Unit B2-40, Mall 519612",postal code matches; clinic name closely matches; address partially matches
WONG FAMILY CLINIC & SURGERY,GP,<4.0 / no rating,117 BEDOK RESERVOIR ROAD #01-68 SINGAPORE 470117,68461613,,Wong Family Clinic & Surgery,3.6,88,https://maps.google.com/?cid=14011677558561710803&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,1.3314489,103.9088913,matched,low,1.0,470117,470117,"117 Bedok Reservoir Rd, Singapore 470117",postal code matches; clinic name closely matches; address closely matches
MINMED HEALTH (BUGIS),GP,<4.0 / no rating,200 VICTORIA STREET BUGIS JUNCTION #02-42 SINGAPORE 188021,8950 0123,,Minmed Health (Bugis),3.6,47,https://maps.google.com/?cid=13756967988044179664&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,1.2990575,103.8550838,matched,low,1.0,188021,188021,"200 Victoria St, #02-42 Bugis Junction, Singapore 188021",postal code matches; clinic name closely matches; address closely matches
JOYHEALTH MEDICAL CLINIC,GP,<4.0 / no rating,744 BEDOK RESERVOIR ROAD #01-3027 SINGAPORE 470744,67811868,,Joyhealth Medical Clinic,2.6,45,https://maps.google.com/?cid=14970369122014685043&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,1.3376314,103.9215019,matched,low,1.0,470744,470744,"744 Bedok Reservoir Rd, #01-3027, Singapore 470744",postal code matches; clinic name closely matches; address closely matches
MINMED CLINIC (KALLANG),GP,<4.0 / no rating,"5 SIMS AVENUE, #01-02, SINGAPORE 387405",87530123,,Minmed Clinic (Kallang),2.8,27,https://maps.google.com/?cid=6819353399667152137&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,1.3114202,103.8713119,matched,low,1.0,387405,387405,"5 Sims Ave, #01-02 Kallang, Singapore 387405",postal code matches; clinic name closely matches; address closely matches
GOODDOCTORS MEDICAL CLINIC,GP,<4.0 / no rating,"1 GEYLAND SERAI, #01-208 SINGAPORE 402001",6980 5667 / 6980 5667,,GoodDoctors Medical Clinic,1.8,6,https://maps.google.com/?cid=14281772682073881854&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,1.3166999,103.8977554,matched,low,1.0,402001,402001,"1 Geylang Serai, #01-208 Market, Singapore 402001",postal code matches; clinic name closely matches; address closely matches
ASIA HEALTHPARTNERS PTE LTD,GP,<4.0 / no rating,304 ORCHARD ROAD #05-06 SINGAPORE 238863,62357888,,Asia HealthPartners,3.8,213,https://maps.google.com/?cid=15899575396848798886&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,1.3045754999999999,103.8340344,matched,low,0.835,238863,238863,"304, #05-06 Orchard Rd, Lucky Plaza, Singapore 238863",postal code matches; clinic name closely matches; address closely matches
ONG'S CLINIC,GP,<4.0 / no rating,175 BENCOOLEN STREET #01-44 BURLINGTON SQUARE SINGAPORE (189649),63371814,,Ong's Clinic,3.8,162,https://maps.google.com/?cid=3256605110107375666&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,1.3021504,103.8527278,matched,low,1.0,189649,189649,"175 Bencoolen St, #01-44 Burlington Square, Singapore 189649",postal code matches; clinic name closely matches; address closely matches
HMI ONECARE CLINIC PUNGGOL COAST MRT,GP,<4.0 / no rating,101 NEW PUNGGOL ROAD #B1-01 PUNGGOL COAST MRT STATION SINGAPORE 828604,64202571,,HMI OneCare Clinic Punggol Coast MRT,3.6,21,https://maps.google.com/?cid=2884779902344852401&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,1.4148701,103.91065379999999,matched,low,1.0,828604,828604,"101 New Punggol Rd, B1-01 Punggol Coast MRT Station, Singapore 828604",postal code matches; clinic name closely matches; address closely matches
PARSONS MEDICAL CLINIC PTE LTD,GP,<4.0 / no rating,779 YISHUN AVE 2 #01-1541 SINGAPORE 760779,64846010,,Parsons Medical Clinic Pte Ltd,3.7,9,https://maps.google.com/?cid=2686241033825931372&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,1.4225413,103.834066,matched,low,1.0,760779,760779,"779 Yishun Ave 2, #01-1541, Singapore 760779",postal code matches; clinic name closely matches; address closely matches
SHENTON MEDICAL CLINIC,GP,<4.0 / no rating,160 YISHUN STREET 11 #01-200 SINGAPORE 760160,67591652,,"Parkway Shenton Medical Clinic, Yishun Central",3.2,95,https://maps.google.com/?cid=18200867786233301305&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,1.432434,103.8331326,matched,low,0.827,760160,760160,"Blk 160 Yishun Street 11, #01-200, Singapore 760160",postal code matches; clinic name partially matches; address closely matches
RIVER OF LIFE FAMILY CLINIC,GP,<4.0 / no rating,26 TECK WHYE LANE #01-190 SINGAPORE 680026,67600501,,River of Life Family Clinic,3.3,19,https://maps.google.com/?cid=3225989885236432294&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,1.3775008,103.75554489999999,matched,low,0.998,680026,680026,"26 Teck Whye Ln, #01-190 Teck Whye Heights II, Singapore 680026",postal code matches; clinic name closely matches; address closely matches
LIFE VISTA MEDICAL CLINIC (MRT),GP,<4.0 / no rating,15 CHOA CHU KANG AVE 4 CCK LRT #01-01 SINGAPORE 689813,65184842,,Life Vista Medical Clinic (MRT),2.8,13,https://maps.google.com/?cid=885197548139008481&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,1.3847445999999999,103.744546,matched,low,1.0,689813,689813,"15 Choa Chu Kang Ave 4, #01-01, LRT 689813",postal code matches; clinic name closely matches; address closely matches
L'VING VINE MEDICAL & WELLNESS CLINIC,GP,<4.0 / no rating,154 WEST COAST ROAD #01-84/85 WEST COAST PLAZA SINGAPORE 127371,67777442,,L'ving Vine Medical Clinic,1.8,17,https://maps.google.com/?cid=11679150738096484930&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,1.3037309,103.76557269999999,matched,low,0.832,127371,127371,"154 W Coast Rd, Singapore 127371",postal code matches; clinic name closely matches; address partially matches
MAKE-WELL FAMILY CLINIC & SURGERY,GP,<4.0 / no rating,70 TOA PAYOH LORONG 4 #01-351 SINGAPORE 310070,62534235,,Make-Well Family Clinic & Surgery,1.8,25,https://maps.google.com/?cid=10649195578036689730&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,1.3344683,103.85248,matched,low,0.987,310070,310070,"70 Lor 4 Toa Payoh, Singapore 310070",postal code matches; clinic name closely matches; address partially matches
WOODLANDS MEDICAL CENTRE,GP,<4.0 / no rating,210 MARSILING CRESCENT #01-09 SINGAPORE 730210,6269 8888,,Woodlands Medical Centre,3.7,45,https://maps.google.com/?cid=1774613257345852855&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,1.4461789999999999,103.7737475,needs_review,high,0.71,730210,730211,"211 Marsiling Cres, Singapore 730211",postal code differs; clinic name closely matches; address closely matches
EVERCARE MEDICAL CLINIC (BLK 253),GP,<4.0 / no rating,253 CHOA CHU KANG AVE 1 #01-14A SINGAPORE 680253,67699655,,Evercare Medical Clinic,2.5,59,https://maps.google.com/?cid=2125280262110585414&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,1.377542,103.744413,matched,low,0.908,680253,680253,"253 Choa Chu Kang Ave 1, #01-14A, Singapore 680253",postal code matches; clinic name closely matches; address closely matches
SIMS DRIVE MEDICAL CLINIC,GP,<4.0 / no rating,53 SIMS PLACE #01-174 SINGAPORE 380053,67411607,,Sims Drive Medical Clinic,2.9,74,https://maps.google.com/?cid=3731876823054139698&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,1.318068,103.88000919999999,matched,low,1.0,380053,380053,"53 Sims Pl, #01-174 Sims Vista, Singapore 380053",postal code matches; clinic name closely matches; address closely matches
FAMILY MEDICINE CLINIC,GP,<4.0 / no rating,58 MARINE TERRACE #01-65 SINGAPORE 440058,64491606,,Family Medicine Clinic,3.8,30,https://maps.google.com/?cid=12420116309245619870&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,1.3061939999999999,103.914005,matched,low,1.0,440058,440058,"58 Marine Ter, Block 58 01-65, Singapore 440058",postal code matches; clinic name closely matches; address closely matches
LIANG CLINIC,GP,<4.0 / no rating,55 SIGLAP ROAD #B1-15/16 SIGLAP CENTRE SINGAPORE 455871,62415944,,Liang Clinic,3.5,54,https://maps.google.com/?cid=1139436013836552751&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,1.3125982999999999,103.92319909999999,matched,low,1.0,455871,455871,"55 Siglap Rd, #B1-15/16 Siglap Centre, Singapore 455871",postal code matches; clinic name closely matches; address closely matches
LIM CLINIC & SURGERY,GP,<4.0 / no rating,BLK 20 CHAI CHEE ROAD #01-418/420 SINGAPORE 461020,62412211,,Lim Clinic & Surgery,3.9,43,https://maps.google.com/?cid=5588154015384273186&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,1.3260977,103.9230848,matched,low,1.0,461020,461020,"20 Chai Chee Rd, #01-418/420 Ping-An Gardens, Singapore 461020",postal code matches; clinic name closely matches; address closely matches
YISHUN CENTRAL CLINIC,GP,<4.0 / no rating,935 YISHUN CENTRAL 1 #01-47 SINGAPORE 760935,67536338,,Yishun Central Clinic,3.6,14,https://maps.google.com/?cid=11399550344382999814&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,1.4254662,103.83698779999999,matched,low,1.0,760935,760935,"935 Yishun Central 1, #01-47, Singapore 760935",postal code matches; clinic name closely matches; address closely matches
DRS CHUA & PARTNERS (TANJONG PAGAR),GP,<4.0 / no rating,1 TANJONG PAGAR PLAZA #01-10 SINGAPORE 082001,62210607,,Drs. Chua & Partners Pte Ltd,2,48,https://maps.google.com/?cid=257540213950411103&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,1.275726,103.84266699999999,matched,low,0.818,082001,082001,"1 Tanjong Pagar Plz, #01-10, Singapore 082001",postal code matches; clinic name partially matches; address closely matches
